station_id,datetime_utc,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
DHR_KHD_06,2023-07-22 20:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.4,23.9,100.0,100.0,24.4,78,902.4,2.1,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2023-07-22 20:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.8,13.7,100.0,100.0,25.4,87,923.3,3.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-07-22 20:00:00+00:00,31.713,77.165,0.0,0.0,0.0,6.0,15.6,100.0,100.0,22.4,82,852.4,3.1,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-07-22 20:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.4,100.0,100.0,24.3,87,912.5,5.1,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-22 20:00:00+00:00,31.669,77.058,0.0,0.0,0.0,7.3,20.4,100.0,100.0,26.1,83,915.7,2.8,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2023-07-22 21:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.4,100.0,100.0,23.6,89,914.0,6.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-22 21:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.7,100.0,100.0,22.8,87,895.9,4.8,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-07-22 21:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.8,13.7,100.0,100.0,24.7,90,924.9,3.8,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-07-22 21:00:00+00:00,31.745,77.21,0.0,0.0,0.0,6.0,15.6,100.0,100.0,25.3,83,901.3,1.1,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-07-22 21:00:00+00:00,31.713,77.165,0.0,0.0,0.0,6.0,15.6,100.0,100.0,22.3,83,854.1,1.1,980.0,38.2,35.0,5600.0,0
DHR_KHD_06,2023-07-22 21:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.4,23.9,100.0,100.0,23.1,87,903.6,4.7,900.0,21.3,120.0,920.0,0
PND_DAM_02,2023-07-22 21:00:00+00:00,31.669,77.058,0.0,0.0,0.0,7.3,20.4,100.0,100.0,24.5,89,917.0,4.2,890.0,28.1,45.0,8900.0,0
JGN_VLY_05,2023-07-22 22:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.7,100.0,100.0,23.0,84,897.0,6.0,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-07-22 22:00:00+00:00,31.713,77.165,0.0,0.0,0.0,6.0,15.6,100.0,100.0,22.0,84,855.2,3.1,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2023-07-22 22:00:00+00:00,31.745,77.21,0.0,0.0,0.0,6.0,15.6,100.0,100.0,25.0,84,902.4,3.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-07-22 22:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.4,100.0,100.0,23.4,88,915.3,6.5,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-22 22:00:00+00:00,31.669,77.058,0.0,0.0,0.0,7.3,20.4,100.0,100.0,24.1,89,918.0,4.9,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-22 22:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.8,13.7,100.0,100.0,24.2,92,925.9,4.3,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2023-07-22 22:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.4,23.9,100.0,100.0,23.2,87,904.6,5.2,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2023-07-22 23:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.8,13.7,100.0,100.0,24.2,91,926.3,3.8,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-07-22 23:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.7,100.0,100.0,23.4,81,897.4,5.5,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-07-22 23:00:00+00:00,31.745,77.21,0.0,0.0,0.0,6.0,15.6,100.0,100.0,24.8,84,902.7,3.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-07-22 23:00:00+00:00,31.713,77.165,0.0,0.0,0.0,6.0,15.6,100.0,100.0,21.8,84,855.4,3.7,980.0,38.2,35.0,5600.0,0
DHR_KHD_06,2023-07-22 23:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.4,23.9,100.0,100.0,23.4,86,904.9,4.7,900.0,21.3,120.0,920.0,0
SDR_BSN_07,2023-07-22 23:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.4,100.0,100.0,23.4,87,915.6,5.8,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-22 23:00:00+00:00,31.669,77.058,0.0,0.0,0.0,7.3,20.4,100.0,100.0,23.6,91,918.2,4.7,890.0,28.1,45.0,8900.0,0
DHR_KHD_06,2023-07-23 00:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.3,23.9,100.0,100.0,23.5,86,904.7,3.4,900.0,21.3,120.0,920.0,0
JGN_VLY_05,2023-07-23 00:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.6,100.0,100.0,26.4,62,898.2,3.4,1220.0,24.6,210.0,1850.0,0
PND_DAM_02,2023-07-23 00:00:00+00:00,31.669,77.058,0.0,0.0,0.0,4.5,20.4,100.0,100.0,23.4,90,917.9,4.0,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 00:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,2.2,13.7,100.0,100.0,24.0,91,925.9,3.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-07-23 00:00:00+00:00,31.713,77.165,0.0,0.0,0.0,6.0,15.1,100.0,100.0,21.3,85,854.9,3.1,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-07-23 00:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.4,100.0,100.0,23.1,87,915.3,6.6,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-07-23 00:00:00+00:00,31.745,77.21,0.0,0.0,0.0,6.0,15.1,100.0,100.0,24.3,86,902.3,3.1,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2023-07-23 01:00:00+00:00,31.669,77.058,0.0,0.0,0.0,2.2,20.4,100.0,100.0,23.1,89,917.3,3.6,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 01:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,2.0,13.7,100.0,100.0,23.7,91,925.2,3.1,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2023-07-23 01:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.2,23.8,100.0,100.0,23.2,86,904.0,2.9,900.0,21.3,120.0,920.0,0
SDR_BSN_07,2023-07-23 01:00:00+00:00,31.533,76.89,0.0,0.0,0.0,6.2,8.3,100.0,100.0,23.2,86,914.7,7.2,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-07-23 01:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.1,14.8,100.0,100.0,20.9,87,854.2,3.4,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 01:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.3,100.0,100.0,25.0,71,897.1,4.0,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-07-23 01:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.1,14.8,100.0,100.0,23.9,87,901.6,3.4,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-07-23 02:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,2.0,12.9,100.0,100.0,23.8,90,924.7,3.1,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 02:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.6,8.2,100.0,100.0,23.7,83,914.3,6.1,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-07-23 02:00:00+00:00,31.713,77.165,0.0,0.0,0.0,2.0,14.2,100.0,100.0,19.7,92,853.1,5.0,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 02:00:00+00:00,31.983,76.776,0.0,0.0,0.0,5.2,15.1,100.0,100.0,23.6,77,896.0,4.8,1220.0,24.6,210.0,1850.0,0
PND_DAM_02,2023-07-23 02:00:00+00:00,31.669,77.058,0.0,0.0,0.0,2.0,17.7,100.0,100.0,23.8,86,916.9,3.2,890.0,28.1,45.0,8900.0,0
AUT_JNC_03,2023-07-23 02:00:00+00:00,31.745,77.21,0.0,0.0,0.0,2.0,14.2,100.0,100.0,22.7,92,900.6,5.0,1050.0,34.5,80.0,4200.0,0
DHR_KHD_06,2023-07-23 02:00:00+00:00,31.81,76.81,0.0,0.0,0.0,12.2,22.3,100.0,100.0,23.2,85,903.3,3.9,900.0,21.3,120.0,920.0,0
THL_GRG_04,2023-07-23 03:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.9,12.9,100.0,100.0,19.6,92,852.7,6.4,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 03:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.3,15.0,100.0,100.0,23.7,76,895.8,3.8,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-07-23 03:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.9,12.9,100.0,100.0,22.6,92,900.2,6.4,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2023-07-23 03:00:00+00:00,31.669,77.058,0.0,0.0,0.0,2.0,16.9,100.0,100.0,23.6,86,916.4,3.6,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2023-07-23 03:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.5,8.2,100.0,100.0,23.6,83,913.9,6.4,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-07-23 03:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,1.9,12.6,100.0,100.0,23.5,91,924.2,3.3,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2023-07-23 03:00:00+00:00,31.81,76.81,0.0,0.0,0.0,11.6,22.2,100.0,100.0,23.1,86,903.0,2.7,900.0,21.3,120.0,920.0,0
DHR_KHD_06,2023-07-23 04:00:00+00:00,31.81,76.81,0.0,0.0,0.0,11.5,22.2,100.0,100.0,23.2,86,903.1,2.1,900.0,21.3,120.0,920.0,0
JGN_VLY_05,2023-07-23 04:00:00+00:00,31.983,76.776,0.0,0.0,0.0,2.8,15.0,100.0,100.0,24.2,69,896.0,3.3,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-07-23 04:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.4,8.2,100.0,100.0,22.8,84,913.6,7.4,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-07-23 04:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,1.9,12.6,100.0,100.0,23.0,92,924.0,3.1,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-07-23 04:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.9,12.7,100.0,100.0,23.4,86,900.5,5.2,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-07-23 04:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.9,12.7,100.0,100.0,20.4,86,853.1,5.2,980.0,38.2,35.0,5600.0,0
PND_DAM_02,2023-07-23 04:00:00+00:00,31.669,77.058,0.0,0.0,0.0,2.0,16.9,100.0,100.0,23.3,86,916.3,3.6,890.0,28.1,45.0,8900.0,0
JGN_VLY_05,2023-07-23 05:00:00+00:00,31.983,76.776,0.0,0.0,0.0,2.6,15.0,100.0,100.0,25.7,63,897.4,3.3,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-07-23 05:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.9,12.6,100.0,100.0,22.6,94,901.2,7.2,1050.0,34.5,80.0,4200.0,0
DHR_KHD_06,2023-07-23 05:00:00+00:00,31.81,76.81,0.0,0.0,0.0,11.5,22.2,100.0,100.0,25.1,72,904.6,2.9,900.0,21.3,120.0,920.0,0
PND_DAM_02,2023-07-23 05:00:00+00:00,31.669,77.058,0.0,0.0,0.0,2.0,16.9,100.0,100.0,23.9,87,917.3,5.2,890.0,28.1,45.0,8900.0,0
THL_GRG_04,2023-07-23 05:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.9,12.6,100.0,100.0,19.6,93,853.7,7.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-07-23 05:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,1.9,12.6,100.0,100.0,24.0,89,925.0,4.9,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 05:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.3,8.2,100.0,100.0,23.4,86,914.4,4.9,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-23 06:00:00+00:00,31.669,77.058,0.0,0.0,0.0,1.4,14.4,100.0,100.0,24.6,85,917.3,3.2,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 06:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,1.1,10.1,100.0,100.0,24.9,82,925.3,1.5,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 06:00:00+00:00,31.533,76.89,0.0,0.0,0.0,2.5,7.2,100.0,100.0,24.1,86,914.9,3.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-07-23 06:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.5,11.1,100.0,100.0,23.7,89,901.4,2.6,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-07-23 06:00:00+00:00,31.983,76.776,0.0,0.0,0.0,1.9,14.9,100.0,100.0,25.2,66,897.3,2.1,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-07-23 06:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.5,11.1,100.0,100.0,20.7,89,854.0,2.6,980.0,38.2,35.0,5600.0,0
DHR_KHD_06,2023-07-23 06:00:00+00:00,31.81,76.81,0.0,0.0,0.0,6.8,22.2,100.0,100.0,24.4,82,904.5,3.8,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2023-07-23 07:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.3,11.0,100.0,100.0,25.6,77,902.4,2.9,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-07-23 07:00:00+00:00,31.533,76.89,0.0,0.0,0.0,2.0,6.9,100.0,100.0,25.9,77,916.1,3.8,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-23 07:00:00+00:00,31.983,76.776,0.0,0.0,0.0,1.1,14.2,100.0,100.0,25.2,71,897.7,1.1,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-07-23 07:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.3,11.0,100.0,100.0,22.6,77,855.3,2.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-07-23 07:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,8.4,100.0,100.0,26.3,82,926.2,2.5,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2023-07-23 07:00:00+00:00,31.81,76.81,0.0,0.0,0.0,5.3,20.8,100.0,100.0,25.6,73,905.4,1.4,900.0,21.3,120.0,920.0,0
PND_DAM_02,2023-07-23 07:00:00+00:00,31.669,77.058,0.0,0.0,0.0,1.1,13.2,100.0,100.0,26.5,81,918.4,1.8,890.0,28.1,45.0,8900.0,0
THL_GRG_04,2023-07-23 08:00:00+00:00,31.713,77.165,0.0,0.0,0.0,1.0,11.0,100.0,100.0,23.7,70,855.6,1.8,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-07-23 08:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.5,7.9,100.0,100.0,27.8,73,926.6,1.8,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-07-23 08:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.7,12.4,100.0,100.0,26.1,70,898.0,3.6,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-07-23 08:00:00+00:00,31.533,76.89,0.0,0.0,0.0,1.5,6.9,100.0,100.0,27.3,69,916.4,4.7,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-23 08:00:00+00:00,31.669,77.058,0.0,0.0,0.0,0.9,12.9,100.0,100.0,27.5,72,918.8,1.6,890.0,28.1,45.0,8900.0,0
DHR_KHD_06,2023-07-23 08:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.7,19.7,100.0,100.0,26.6,69,905.6,0.8,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2023-07-23 08:00:00+00:00,31.745,77.21,0.0,0.0,0.0,1.0,11.0,100.0,100.0,26.7,71,902.6,1.8,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2023-07-23 09:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.8,11.0,100.0,100.0,27.4,71,902.6,5.3,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2023-07-23 09:00:00+00:00,31.669,77.058,0.0,0.0,0.0,0.7,12.9,100.0,100.0,28.0,70,918.9,5.2,890.0,28.1,45.0,8900.0,0
SDR_BSN_07,2023-07-23 09:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.4,6.9,100.0,100.0,28.0,67,916.7,5.6,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-07-23 09:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.3,7.9,100.0,100.0,28.7,68,926.8,6.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-07-23 09:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.4,11.7,100.0,100.0,26.4,68,898.2,4.0,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2023-07-23 09:00:00+00:00,31.81,76.81,0.0,0.0,0.0,0.2,18.2,100.0,100.0,27.6,64,905.8,5.5,900.0,21.3,120.0,920.0,0
THL_GRG_04,2023-07-23 09:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.8,11.0,100.0,100.0,24.4,70,855.7,5.3,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2023-07-23 10:00:00+00:00,31.713,77.165,0.1,0.1,0.1,0.8,11.1,100.0,100.0,24.4,72,855.9,7.9,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 10:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.2,11.0,100.0,100.0,27.5,62,898.7,8.0,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-07-23 10:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.1,6.9,100.0,100.0,28.1,68,916.9,6.9,860.0,16.8,340.0,3100.0,0
DHR_KHD_06,2023-07-23 10:00:00+00:00,31.81,76.81,0.1,0.1,0.1,0.2,18.2,100.0,100.0,27.7,64,906.1,8.8,900.0,21.3,120.0,920.0,0
AUT_JNC_03,2023-07-23 10:00:00+00:00,31.745,77.21,0.1,0.1,0.1,0.8,11.1,100.0,100.0,27.4,73,902.8,7.9,1050.0,34.5,80.0,4200.0,0
PND_DAM_02,2023-07-23 10:00:00+00:00,31.669,77.058,0.0,0.0,0.0,0.5,12.9,100.0,100.0,28.4,70,919.2,6.0,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 10:00:00+00:00,31.7087,76.932,0.2,0.2,0.2,0.3,8.1,100.0,100.0,29.2,67,927.1,7.1,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-07-23 11:00:00+00:00,31.713,77.165,0.6,0.7,0.7,1.2,11.7,100.0,100.0,24.1,78,856.1,5.9,980.0,38.2,35.0,5600.0,0
DHR_KHD_06,2023-07-23 11:00:00+00:00,31.81,76.81,0.6,0.7,0.7,0.7,18.8,100.0,100.0,26.8,67,906.2,8.1,900.0,21.3,120.0,920.0,0
JGN_VLY_05,2023-07-23 11:00:00+00:00,31.983,76.776,0.1,0.1,0.1,0.2,10.9,100.0,100.0,26.4,68,898.5,9.1,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-07-23 11:00:00+00:00,31.533,76.89,0.3,0.3,0.3,0.4,7.2,100.0,100.0,28.3,69,916.9,5.5,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-23 11:00:00+00:00,31.669,77.058,0.5,0.5,0.5,0.8,13.4,100.0,100.0,28.3,75,919.3,5.8,890.0,28.1,45.0,8900.0,0
AUT_JNC_03,2023-07-23 11:00:00+00:00,31.745,77.21,0.6,0.7,0.7,1.2,11.7,100.0,100.0,27.1,79,903.1,5.9,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-07-23 11:00:00+00:00,31.7087,76.932,0.1,0.3,0.3,0.3,8.2,100.0,100.0,28.9,71,927.1,7.3,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-07-23 12:00:00+00:00,31.745,77.21,0.1,0.8,0.8,1.1,11.8,100.0,100.0,27.5,77,902.2,7.3,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-07-23 12:00:00+00:00,31.533,76.89,0.1,0.4,0.4,0.5,7.3,100.0,100.0,28.2,74,916.2,1.8,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-23 12:00:00+00:00,31.983,76.776,0.2,0.3,0.3,0.3,11.1,100.0,100.0,26.3,70,897.8,7.8,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2023-07-23 12:00:00+00:00,31.81,76.81,0.3,1.0,1.0,1.0,19.1,100.0,100.0,26.8,70,905.4,6.9,900.0,21.3,120.0,920.0,0
PND_DAM_02,2023-07-23 12:00:00+00:00,31.669,77.058,0.3,0.8,0.8,1.0,13.7,100.0,100.0,28.4,76,918.6,5.4,890.0,28.1,45.0,8900.0,0
THL_GRG_04,2023-07-23 12:00:00+00:00,31.713,77.165,0.1,0.8,0.8,1.1,11.8,100.0,100.0,24.5,76,855.3,7.3,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-07-23 12:00:00+00:00,31.7087,76.932,0.2,0.5,0.5,0.5,8.4,100.0,100.0,29.1,69,926.3,5.4,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 13:00:00+00:00,31.533,76.89,0.2,0.6,0.6,0.6,7.5,100.0,100.0,28.7,74,915.2,3.3,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-23 13:00:00+00:00,31.669,77.058,0.1,0.9,0.9,1.0,13.8,100.0,100.0,28.0,77,917.6,3.6,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 13:00:00+00:00,31.7087,76.932,0.1,0.4,0.6,0.6,8.5,100.0,100.0,29.3,68,925.2,3.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-07-23 13:00:00+00:00,31.983,76.776,0.0,0.3,0.3,0.3,11.1,100.0,100.0,26.9,69,896.9,6.9,1220.0,24.6,210.0,1850.0,0
DHR_KHD_06,2023-07-23 13:00:00+00:00,31.81,76.81,0.1,1.0,1.1,1.1,19.2,100.0,100.0,27.5,68,904.5,8.2,900.0,21.3,120.0,920.0,0
THL_GRG_04,2023-07-23 13:00:00+00:00,31.713,77.165,0.2,0.9,1.0,1.2,12.0,100.0,100.0,24.0,77,854.3,6.2,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2023-07-23 13:00:00+00:00,31.745,77.21,0.2,0.9,1.0,1.2,12.0,100.0,100.0,27.0,77,901.2,6.2,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2023-07-23 14:00:00+00:00,31.745,77.21,0.2,0.5,1.2,1.2,12.2,100.0,100.0,27.1,76,900.6,4.8,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-07-23 14:00:00+00:00,31.983,76.776,0.0,0.2,0.3,0.3,11.1,100.0,100.0,27.4,66,896.1,7.8,1220.0,24.6,210.0,1850.0,0
PND_DAM_02,2023-07-23 14:00:00+00:00,31.669,77.058,0.1,0.5,1.0,1.0,13.9,100.0,100.0,28.7,76,916.9,4.4,890.0,28.1,45.0,8900.0,0
MND_URBAN_01,2023-07-23 14:00:00+00:00,31.7087,76.932,0.1,0.4,0.7,0.7,8.6,100.0,100.0,29.7,68,924.5,5.2,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 14:00:00+00:00,31.533,76.89,0.3,0.6,0.9,0.9,7.8,100.0,100.0,28.0,81,914.4,3.6,860.0,16.8,340.0,3100.0,0
DHR_KHD_06,2023-07-23 14:00:00+00:00,31.81,76.81,0.1,0.5,1.2,1.2,19.3,100.0,100.0,27.2,70,903.7,6.2,900.0,21.3,120.0,920.0,0
THL_GRG_04,2023-07-23 14:00:00+00:00,31.713,77.165,0.2,0.5,1.2,1.2,12.2,100.0,100.0,24.1,76,853.8,4.8,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 15:00:00+00:00,31.983,76.776,0.0,0.0,0.3,0.3,11.1,100.0,100.0,27.1,68,895.3,6.6,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-07-23 15:00:00+00:00,31.713,77.165,0.3,0.7,1.5,1.5,12.5,100.0,100.0,24.1,76,853.0,3.2,980.0,38.2,35.0,5600.0,0
DHR_KHD_06,2023-07-23 15:00:00+00:00,31.81,76.81,0.0,0.2,1.2,1.2,19.3,100.0,100.0,27.6,68,902.8,5.6,900.0,21.3,120.0,920.0,0
SDR_BSN_07,2023-07-23 15:00:00+00:00,31.533,76.89,0.4,0.9,1.3,1.3,8.2,100.0,100.0,28.2,80,913.3,4.4,860.0,16.8,340.0,3100.0,0
PND_DAM_02,2023-07-23 15:00:00+00:00,31.669,77.058,0.1,0.3,1.1,1.1,14.0,100.0,100.0,28.6,75,915.9,3.3,890.0,28.1,45.0,8900.0,0
AUT_JNC_03,2023-07-23 15:00:00+00:00,31.745,77.21,0.3,0.7,1.5,1.5,12.5,100.0,100.0,27.1,77,899.8,3.2,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-07-23 15:00:00+00:00,31.7087,76.932,0.1,0.3,0.8,0.8,8.5,100.0,100.0,29.6,67,923.6,5.7,760.0,22.4,65.0,11200.0,0
DHR_KHD_06,2023-07-23 16:00:00+00:00,31.81,76.81,0.0,0.1,1.1,1.2,19.3,100.0,100.0,27.0,70,902.2,8.4,900.0,21.3,120.0,920.0,0
MND_URBAN_01,2023-07-23 16:00:00+00:00,31.7087,76.932,0.0,0.2,0.6,0.8,8.5,100.0,100.0,29.7,64,923.0,3.1,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-07-23 16:00:00+00:00,31.533,76.89,0.2,0.9,1.5,1.5,8.4,100.0,100.0,28.1,78,912.7,1.0,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-07-23 16:00:00+00:00,31.713,77.165,0.0,0.5,1.4,1.5,12.5,100.0,100.0,24.3,76,852.4,3.3,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-23 16:00:00+00:00,31.983,76.776,0.0,0.0,0.3,0.3,11.1,100.0,100.0,26.7,70,894.6,7.6,1220.0,24.6,210.0,1850.0,0
