date,district,flood_label
2021-04-18,Naini Tal,0
2021-04-19,Naini Tal,0
2021-04-20,Naini Tal,0
2021-04-21,Naini Tal,0
2021-04-22,Naini Tal,0
2021-04-23,Naini Tal,0
2021-04-24,Naini Tal,0
2021-04-25,Naini Tal,0
2021-04-26,Naini Tal,0
2021-04-27,Naini Tal,0
2021-04-28,Naini Tal,0
2021-04-29,Naini Tal,0
2021-04-30,Naini Tal,0
2021-05-01,Naini Tal,0
2021-05-02,Naini Tal,0
2021-05-03,Naini Tal,0
2021-05-04,Naini Tal,0
2021-05-05,Naini Tal,0
2021-05-06,Naini Tal,0
2021-05-07,Naini Tal,0
2021-05-08,Naini Tal,0
2021-05-09,Naini Tal,0
2021-05-10,Naini Tal,0
2021-05-11,Naini Tal,0
2021-05-12,Naini Tal,0
2021-05-13,Naini Tal,0
2021-05-14,Naini Tal,0
2021-05-15,Naini Tal,0
2021-05-16,Naini Tal,0
2021-05-17,Naini Tal,0
2021-05-18,Naini Tal,0
2021-05-19,Naini Tal,0
2021-05-20,Naini Tal,0
2021-05-21,Naini Tal,0
2021-05-22,Naini Tal,0
2021-05-23,Naini Tal,0
2021-05-24,Naini Tal,0
2021-05-25,Naini Tal,0
2021-05-26,Naini Tal,0
2021-05-27,Naini Tal,0
2021-05-28,Naini Tal,0
2021-05-29,Naini Tal,0
2021-05-30,Naini Tal,0
2021-05-31,Naini Tal,0
2021-06-01,Naini Tal,0
2021-06-02,Naini Tal,0
2021-06-03,Naini Tal,0
2021-06-04,Naini Tal,0
2021-06-05,Naini Tal,0
2021-06-06,Naini Tal,0
2021-06-07,Naini Tal,0
2021-06-08,Naini Tal,0
2021-06-09,Naini Tal,0
2021-06-10,Naini Tal,0
2021-06-11,Naini Tal,0
2021-06-12,Naini Tal,0
2021-06-13,Naini Tal,0
2021-06-14,Naini Tal,0
2021-06-15,Naini Tal,0
2021-06-16,Naini Tal,0
2021-06-17,Naini Tal,0
2021-06-18,Naini Tal,0
2021-06-19,Naini Tal,0
2021-06-20,Naini Tal,0
2021-06-21,Naini Tal,0
2021-06-22,Naini Tal,0
2021-06-23,Naini Tal,0
2021-06-24,Naini Tal,0
2021-06-25,Naini Tal,0
2021-06-26,Naini Tal,0
2021-06-27,Naini Tal,0
2021-06-28,Naini Tal,0
2021-06-29,Naini Tal,0
2021-06-30,Naini Tal,0
2021-07-01,Naini Tal,0
2021-07-02,Naini Tal,0
2021-07-03,Naini Tal,0
2021-07-04,Naini Tal,0
2021-07-05,Naini Tal,0
2021-07-06,Naini Tal,0
2021-07-07,Naini Tal,0
2021-07-08,Naini Tal,0
2021-07-09,Naini Tal,0
2021-07-10,Naini Tal,0
2021-07-11,Naini Tal,0
2021-07-12,Naini Tal,0
2021-07-13,Naini Tal,0
2021-07-14,Naini Tal,0
2021-07-15,Naini Tal,0
2021-07-16,Naini Tal,0
2021-07-17,Naini Tal,0
2021-07-18,Naini Tal,0
2021-07-19,Naini Tal,0
2021-07-20,Naini Tal,0
2021-07-21,Naini Tal,0
2021-07-22,Naini Tal,0
2021-07-23,Naini Tal,0
2021-07-24,Naini Tal,0
2021-07-25,Naini Tal,0
2021-07-26,Naini Tal,0
2021-07-27,Naini Tal,0
2021-07-28,Naini Tal,0
2021-07-29,Naini Tal,0
2021-07-30,Naini Tal,0
2021-07-31,Naini Tal,0
2021-08-01,Naini Tal,0
2021-08-02,Naini Tal,0
2021-08-03,Naini Tal,0
2021-08-04,Naini Tal,0
2021-08-05,Naini Tal,0
2021-08-06,Naini Tal,0
2021-08-07,Naini Tal,0
2021-08-08,Naini Tal,0
2021-08-09,Naini Tal,0
2021-08-10,Naini Tal,0
2021-08-11,Naini Tal,0
2021-08-12,Naini Tal,0
2021-08-13,Naini Tal,0
2021-08-14,Naini Tal,0
2021-08-15,Naini Tal,0
2021-08-16,Naini Tal,0
2021-08-17,Naini Tal,0
2021-08-18,Naini Tal,0
2021-08-19,Naini Tal,0
2021-08-20,Naini Tal,0
2021-08-21,Naini Tal,0
2021-08-22,Naini Tal,0
2021-08-23,Naini Tal,0
2021-08-24,Naini Tal,0
2021-08-25,Naini Tal,0
2021-08-26,Naini Tal,0
2021-08-27,Naini Tal,0
2021-08-28,Naini Tal,0
2021-08-29,Naini Tal,0
2021-08-30,Naini Tal,0
2021-08-31,Naini Tal,0
2021-09-01,Naini Tal,0
2021-09-02,Naini Tal,0
2021-09-03,Naini Tal,0
2021-09-04,Naini Tal,0
2021-09-05,Naini Tal,0
2021-09-06,Naini Tal,0
2021-09-07,Naini Tal,0
2021-09-08,Naini Tal,0
2021-09-09,Naini Tal,0
2021-09-10,Naini Tal,0
2021-09-11,Naini Tal,0
2021-09-12,Naini Tal,0
2021-09-13,Naini Tal,0
2021-09-14,Naini Tal,0
2021-09-15,Naini Tal,0
2021-09-16,Naini Tal,0
2021-09-17,Naini Tal,0
2021-09-18,Naini Tal,0
2021-09-19,Naini Tal,0
2021-09-20,Naini Tal,0
2021-09-21,Naini Tal,0
2021-09-22,Naini Tal,0
2021-09-23,Naini Tal,0
2021-09-24,Naini Tal,0
2021-09-25,Naini Tal,0
2021-09-26,Naini Tal,0
2021-09-27,Naini Tal,0
2021-09-28,Naini Tal,0
2021-09-29,Naini Tal,0
2021-09-30,Naini Tal,0
2021-10-01,Naini Tal,0
2021-10-02,Naini Tal,0
2021-10-03,Naini Tal,0
2021-10-04,Naini Tal,0
2021-10-05,Naini Tal,0
2021-10-06,Naini Tal,0
2021-10-07,Naini Tal,0
2021-10-08,Naini Tal,0
2021-10-09,Naini Tal,0
2021-10-10,Naini Tal,0
2021-10-11,Naini Tal,0
2021-10-12,Naini Tal,0
2021-10-13,Naini Tal,1
2021-10-14,Naini Tal,1
2021-10-15,Naini Tal,1
2021-10-16,Naini Tal,0
2021-10-17,Naini Tal,0
2021-10-18,Naini Tal,0
2021-10-19,Naini Tal,0
2021-10-20,Naini Tal,0
2021-10-21,Naini Tal,0
2021-10-22,Naini Tal,0
2021-10-23,Naini Tal,0
2021-10-24,Naini Tal,0
2021-10-25,Naini Tal,0
2021-10-26,Naini Tal,0
2021-10-27,Naini Tal,0
2021-10-28,Naini Tal,0
2021-10-29,Naini Tal,0
2021-10-30,Naini Tal,0
2021-10-31,Naini Tal,0
2021-11-01,Naini Tal,0
2021-11-02,Naini Tal,0
2021-11-03,Naini Tal,0
2021-11-04,Naini Tal,0
2021-11-05,Naini Tal,0
2021-11-06,Naini Tal,0
2021-11-07,Naini Tal,0
2021-11-08,Naini Tal,0
2021-11-09,Naini Tal,0
2021-11-10,Naini Tal,0
2021-11-11,Naini Tal,0
2021-11-12,Naini Tal,0
2021-11-13,Naini Tal,0
2021-11-14,Naini Tal,0
2021-11-15,Naini Tal,0
2021-11-16,Naini Tal,0
2021-11-17,Naini Tal,0
2021-11-18,Naini Tal,0
2021-11-19,Naini Tal,0
2021-11-20,Naini Tal,0
2021-11-21,Naini Tal,0
2021-11-22,Naini Tal,0
2021-11-23,Naini Tal,0
2021-11-24,Naini Tal,0
2021-11-25,Naini Tal,0
2021-11-26,Naini Tal,0
2021-11-27,Naini Tal,0
2021-11-28,Naini Tal,0
2021-11-29,Naini Tal,0
2021-11-30,Naini Tal,0
2021-12-01,Naini Tal,0
2021-12-02,Naini Tal,0
2021-12-03,Naini Tal,0
2021-12-04,Naini Tal,0
2021-12-05,Naini Tal,0
2021-12-06,Naini Tal,0
2021-12-07,Naini Tal,0
2021-12-08,Naini Tal,0
2021-12-09,Naini Tal,0
2021-12-10,Naini Tal,0
2021-12-11,Naini Tal,0
2021-12-12,Naini Tal,0
2021-12-13,Naini Tal,0
2021-12-14,Naini Tal,0
2021-12-15,Naini Tal,0
2021-12-16,Naini Tal,0
2021-12-17,Naini Tal,0
2021-12-18,Naini Tal,0
2021-12-19,Naini Tal,0
2021-12-20,Naini Tal,0
2021-12-21,Naini Tal,0
2021-12-22,Naini Tal,0
2021-12-23,Naini Tal,0
2021-12-24,Naini Tal,0
2021-12-25,Naini Tal,0
2021-12-26,Naini Tal,0
2021-12-27,Naini Tal,0
2021-12-28,Naini Tal,0
2021-12-29,Naini Tal,0
2021-12-30,Naini Tal,0
2021-12-31,Naini Tal,0
2022-01-01,Naini Tal,0
2022-01-02,Naini Tal,0
2022-01-03,Naini Tal,0
2022-01-04,Naini Tal,0
2022-01-05,Naini Tal,0
2022-01-06,Naini Tal,0
2022-01-07,Naini Tal,0
2022-01-08,Naini Tal,0
2022-01-09,Naini Tal,0
2022-01-10,Naini Tal,0
2022-01-11,Naini Tal,0
2022-01-12,Naini Tal,0
2022-01-13,Naini Tal,0
2022-01-14,Naini Tal,0
2022-01-15,Naini Tal,0
2022-01-16,Naini Tal,0
2022-01-17,Naini Tal,0
2022-01-18,Naini Tal,0
2022-01-19,Naini Tal,0
2022-01-20,Naini Tal,0
2022-01-21,Naini Tal,0
2022-01-22,Naini Tal,0
2022-01-23,Naini Tal,0
2022-01-24,Naini Tal,0
2022-01-25,Naini Tal,0
2022-01-26,Naini Tal,0
2022-01-27,Naini Tal,0
2022-01-28,Naini Tal,0
2022-01-29,Naini Tal,0
2022-01-30,Naini Tal,0
2022-01-31,Naini Tal,0
2022-02-01,Naini Tal,0
2022-02-02,Naini Tal,0
2022-02-03,Naini Tal,0
2022-02-04,Naini Tal,0
2022-02-05,Naini Tal,0
2022-02-06,Naini Tal,0
2022-02-07,Naini Tal,0
2022-02-08,Naini Tal,0
2022-02-09,Naini Tal,0
2022-02-10,Naini Tal,0
2022-02-11,Naini Tal,0
2022-02-12,Naini Tal,0
2022-02-13,Naini Tal,0
2022-02-14,Naini Tal,0
2022-02-15,Naini Tal,0
2022-02-16,Naini Tal,0
2022-02-17,Naini Tal,0
2022-02-18,Naini Tal,0
2022-02-19,Naini Tal,0
2022-02-20,Naini Tal,0
2022-02-21,Naini Tal,0
2022-02-22,Naini Tal,0
2022-02-23,Naini Tal,0
2022-02-24,Naini Tal,0
2022-02-25,Naini Tal,0
2022-02-26,Naini Tal,0
2022-02-27,Naini Tal,0
2022-02-28,Naini Tal,0
2022-03-01,Naini Tal,0
2022-03-02,Naini Tal,0
2022-03-03,Naini Tal,0
2022-03-04,Naini Tal,0
2022-03-05,Naini Tal,0
2022-03-06,Naini Tal,0
2022-03-07,Naini Tal,0
2022-03-08,Naini Tal,0
2022-03-09,Naini Tal,0
2022-03-10,Naini Tal,0
2022-03-11,Naini Tal,0
2022-03-12,Naini Tal,0
2022-03-13,Naini Tal,0
2022-03-14,Naini Tal,0
2022-03-15,Naini Tal,0
2022-03-16,Naini Tal,0
2022-03-17,Naini Tal,0
2022-03-18,Naini Tal,0
2022-03-19,Naini Tal,0
2022-03-20,Naini Tal,0
2022-03-21,Naini Tal,0
2022-03-22,Naini Tal,0
2022-03-23,Naini Tal,0
2022-03-24,Naini Tal,0
2022-03-25,Naini Tal,0
2022-03-26,Naini Tal,0
2022-03-27,Naini Tal,0
2022-03-28,Naini Tal,0
2022-03-29,Naini Tal,0
2022-03-30,Naini Tal,0
2022-03-31,Naini Tal,0
2022-04-01,Naini Tal,0
2022-04-02,Naini Tal,0
2022-04-03,Naini Tal,0
2022-04-04,Naini Tal,0
2022-04-05,Naini Tal,0
2022-04-06,Naini Tal,0
2022-04-07,Naini Tal,0
2022-04-08,Naini Tal,0
2022-04-09,Naini Tal,0
2022-04-10,Naini Tal,0
2022-04-11,Naini Tal,0
2022-04-12,Naini Tal,0
2022-04-13,Naini Tal,0
2022-04-14,Naini Tal,0
2022-04-15,Naini Tal,0
2022-04-16,Naini Tal,0
2022-04-17,Naini Tal,0
2022-04-18,Naini Tal,0
2022-04-19,Naini Tal,0
2022-04-20,Naini Tal,0
2022-04-21,Naini Tal,0
2022-04-22,Naini Tal,0
2022-04-23,Naini Tal,0
2022-04-24,Naini Tal,0
2022-04-25,Naini Tal,0
2022-04-26,Naini Tal,0
2022-04-27,Naini Tal,0
2022-04-28,Naini Tal,0
2022-04-29,Naini Tal,0
2022-04-30,Naini Tal,0
2022-05-01,Naini Tal,0
2022-05-02,Naini Tal,0
2022-05-03,Naini Tal,0
2022-05-04,Naini Tal,0
2022-05-05,Naini Tal,0
2022-05-06,Naini Tal,0
2022-05-07,Naini Tal,0
2022-05-08,Naini Tal,0
2022-05-09,Naini Tal,0
2022-05-10,Naini Tal,0
2022-05-11,Naini Tal,0
2022-05-12,Naini Tal,0
2022-05-13,Naini Tal,0
2022-05-14,Naini Tal,0
2022-05-15,Naini Tal,0
2022-05-16,Naini Tal,0
2022-05-17,Naini Tal,0
2022-05-18,Naini Tal,0
2022-05-19,Naini Tal,0
2022-05-20,Naini Tal,0
2022-05-21,Naini Tal,0
2022-05-22,Naini Tal,0
2022-05-23,Naini Tal,0
2022-05-24,Naini Tal,0
2022-05-25,Naini Tal,0
2022-05-26,Naini Tal,0
2022-05-27,Naini Tal,0
2022-05-28,Naini Tal,0
2022-05-29,Naini Tal,0
2022-05-30,Naini Tal,0
2022-05-31,Naini Tal,0
2022-06-01,Naini Tal,0
2022-06-02,Naini Tal,0
2022-06-03,Naini Tal,0
2022-06-04,Naini Tal,0
2022-06-05,Naini Tal,0
2022-06-06,Naini Tal,0
2022-06-07,Naini Tal,0
2022-06-08,Naini Tal,0
2022-06-09,Naini Tal,0
2022-06-10,Naini Tal,0
2022-06-11,Naini Tal,0
2022-06-12,Naini Tal,0
2022-06-13,Naini Tal,0
2022-06-14,Naini Tal,0
2022-06-15,Naini Tal,0
2022-06-16,Naini Tal,0
2022-06-17,Naini Tal,0
2022-06-18,Naini Tal,0
2022-06-19,Naini Tal,0
2022-06-20,Naini Tal,0
2022-06-21,Naini Tal,0
2022-06-22,Naini Tal,0
2022-06-23,Naini Tal,0
2022-06-24,Naini Tal,0
2022-06-25,Naini Tal,0
2022-06-26,Naini Tal,0
2022-06-27,Naini Tal,0
2022-06-28,Naini Tal,0
2022-06-29,Naini Tal,0
2022-06-30,Naini Tal,0
2022-07-01,Naini Tal,0
2022-07-02,Naini Tal,0
2022-07-03,Naini Tal,0
2022-07-04,Naini Tal,0
2022-07-05,Naini Tal,0
2022-07-06,Naini Tal,0
2022-07-07,Naini Tal,0
2022-07-08,Naini Tal,0
2022-07-09,Naini Tal,0
2022-07-10,Naini Tal,0
2022-07-11,Naini Tal,0
2022-07-12,Naini Tal,0
2022-07-13,Naini Tal,0
2022-07-14,Naini Tal,0
2022-07-15,Naini Tal,0
2022-07-16,Naini Tal,0
2022-07-17,Naini Tal,0
2022-07-18,Naini Tal,0
2022-07-19,Naini Tal,0
2022-07-20,Naini Tal,0
2022-07-21,Naini Tal,0
2022-07-22,Naini Tal,0
2022-07-23,Naini Tal,0
2022-07-24,Naini Tal,0
2022-07-25,Naini Tal,0
2022-07-26,Naini Tal,0
2022-07-27,Naini Tal,0
2022-07-28,Naini Tal,0
2022-07-29,Naini Tal,0
2022-07-30,Naini Tal,0
2022-07-31,Naini Tal,0
2022-08-01,Naini Tal,0
2022-08-02,Naini Tal,0
2022-08-03,Naini Tal,0
2022-08-04,Naini Tal,0
2022-08-05,Naini Tal,0
2022-08-06,Naini Tal,0
2022-08-07,Naini Tal,0
2022-08-08,Naini Tal,0
2022-08-09,Naini Tal,0
2022-08-10,Naini Tal,0
2022-08-11,Naini Tal,0
2022-08-12,Naini Tal,0
2022-08-13,Naini Tal,0
2022-08-14,Naini Tal,0
2022-08-15,Naini Tal,0
2022-08-16,Naini Tal,0
2022-08-17,Naini Tal,0
2022-08-18,Naini Tal,0
2022-08-19,Naini Tal,0
2022-08-20,Naini Tal,0
2022-08-21,Naini Tal,0
2022-08-22,Naini Tal,0
2022-08-23,Naini Tal,0
2022-08-24,Naini Tal,0
2022-08-25,Naini Tal,0
2022-08-26,Naini Tal,0
2022-08-27,Naini Tal,0
2022-08-28,Naini Tal,0
2022-08-29,Naini Tal,0
2022-08-30,Naini Tal,0
2022-08-31,Naini Tal,0
2022-09-01,Naini Tal,0
2022-09-02,Naini Tal,0
2022-09-03,Naini Tal,0
2022-09-04,Naini Tal,0
2022-09-05,Naini Tal,0
2022-09-06,Naini Tal,0
2022-09-07,Naini Tal,0
2022-09-08,Naini Tal,0
2022-09-09,Naini Tal,0
2022-09-10,Naini Tal,0
2022-09-11,Naini Tal,0
2022-09-12,Naini Tal,0
2022-09-13,Naini Tal,0
2022-09-14,Naini Tal,0
2022-09-15,Naini Tal,0
2022-09-16,Naini Tal,0
2022-09-17,Naini Tal,0
2022-09-18,Naini Tal,0
2022-09-19,Naini Tal,0
2022-09-20,Naini Tal,0
2022-09-21,Naini Tal,0
2022-09-22,Naini Tal,0
2022-09-23,Naini Tal,0
2022-09-24,Naini Tal,0
2022-09-25,Naini Tal,0
2022-09-26,Naini Tal,0
2022-09-27,Naini Tal,0
2022-09-28,Naini Tal,0
2022-09-29,Naini Tal,0
2022-09-30,Naini Tal,0
2022-10-01,Naini Tal,0
2022-10-02,Naini Tal,0
2022-10-03,Naini Tal,0
2022-10-04,Naini Tal,0
2022-10-05,Naini Tal,0
2022-10-06,Naini Tal,0
2022-10-07,Naini Tal,0
2022-10-08,Naini Tal,0
2022-10-09,Naini Tal,0
2022-10-10,Naini Tal,0
2022-10-11,Naini Tal,0
2022-10-12,Naini Tal,0
2022-10-13,Naini Tal,0
2022-10-14,Naini Tal,0
2022-10-15,Naini Tal,0
2022-10-16,Naini Tal,0
2022-10-17,Naini Tal,0
2022-10-18,Naini Tal,0
2022-10-19,Naini Tal,0
2022-10-20,Naini Tal,0
2022-10-21,Naini Tal,0
2022-10-22,Naini Tal,0
2022-10-23,Naini Tal,0
2022-10-24,Naini Tal,0
2022-10-25,Naini Tal,0
2022-10-26,Naini Tal,0
2022-10-27,Naini Tal,0
2022-10-28,Naini Tal,0
2022-10-29,Naini Tal,0
2022-10-30,Naini Tal,0
2022-10-31,Naini Tal,0
2022-11-01,Naini Tal,0
2022-11-02,Naini Tal,0
2022-11-03,Naini Tal,0
2022-11-04,Naini Tal,0
2022-11-05,Naini Tal,0
2022-11-06,Naini Tal,0
2022-11-07,Naini Tal,0
2022-11-08,Naini Tal,0
2022-11-09,Naini Tal,0
2022-11-10,Naini Tal,0
2022-11-11,Naini Tal,0
2022-11-12,Naini Tal,0
2022-11-13,Naini Tal,0
2022-11-14,Naini Tal,0
2022-11-15,Naini Tal,0
2022-11-16,Naini Tal,0
2022-11-17,Naini Tal,0
2022-11-18,Naini Tal,0
2022-11-19,Naini Tal,0
2022-11-20,Naini Tal,0
2022-11-21,Naini Tal,0
2022-11-22,Naini Tal,0
2022-11-23,Naini Tal,0
2022-11-24,Naini Tal,0
2022-11-25,Naini Tal,0
2022-11-26,Naini Tal,0
2022-11-27,Naini Tal,0
2022-11-28,Naini Tal,0
2022-11-29,Naini Tal,0
2022-11-30,Naini Tal,0
2022-12-01,Naini Tal,0
2022-12-02,Naini Tal,0
2022-12-03,Naini Tal,0
2022-12-04,Naini Tal,0
2022-12-05,Naini Tal,0
2022-12-06,Naini Tal,0
2022-12-07,Naini Tal,0
2022-12-08,Naini Tal,0
2022-12-09,Naini Tal,0
2022-12-10,Naini Tal,0
2022-12-11,Naini Tal,0
2022-12-12,Naini Tal,0
2022-12-13,Naini Tal,0
2022-12-14,Naini Tal,0
2022-12-15,Naini Tal,0
2022-12-16,Naini Tal,0
2022-12-17,Naini Tal,0
2022-12-18,Naini Tal,0
2022-12-19,Naini Tal,0
2022-12-20,Naini Tal,0
2022-12-21,Naini Tal,0
2022-12-22,Naini Tal,0
2022-12-23,Naini Tal,0
2022-12-24,Naini Tal,0
2022-12-25,Naini Tal,0
2022-12-26,Naini Tal,0
2022-12-27,Naini Tal,0
2022-12-28,Naini Tal,0
2022-12-29,Naini Tal,0
2022-12-30,Naini Tal,0
2022-12-31,Naini Tal,0
2023-01-01,Naini Tal,0
2023-01-02,Naini Tal,0
2023-01-03,Naini Tal,0
2023-01-04,Naini Tal,0
2023-01-05,Naini Tal,0
2023-01-06,Naini Tal,0
2023-01-07,Naini Tal,0
2023-01-08,Naini Tal,0
2023-01-09,Naini Tal,0
2023-01-10,Naini Tal,0
2023-01-11,Naini Tal,0
2023-01-12,Naini Tal,0
2023-01-13,Naini Tal,0
2023-01-14,Naini Tal,0
2023-01-15,Naini Tal,0
2023-01-16,Naini Tal,0
2023-01-17,Naini Tal,0
2023-01-18,Naini Tal,0
2023-01-19,Naini Tal,0
2023-01-20,Naini Tal,0
2023-01-21,Naini Tal,0
2023-01-22,Naini Tal,0
2023-01-23,Naini Tal,0
2023-01-24,Naini Tal,0
2023-01-25,Naini Tal,0
2023-01-26,Naini Tal,0
2023-01-27,Naini Tal,0
2023-01-28,Naini Tal,0
2023-01-29,Naini Tal,0
2023-01-30,Naini Tal,0
2023-01-31,Naini Tal,0
2023-02-01,Naini Tal,0
2023-02-02,Naini Tal,0
2023-02-03,Naini Tal,0
2023-02-04,Naini Tal,0
2023-02-05,Naini Tal,0
2023-02-06,Naini Tal,0
2023-02-07,Naini Tal,0
2023-02-08,Naini Tal,0
2023-02-09,Naini Tal,0
2023-02-10,Naini Tal,0
2023-02-11,Naini Tal,0
2023-02-12,Naini Tal,0
2023-02-13,Naini Tal,0
2023-02-14,Naini Tal,0
2023-02-15,Naini Tal,0
2023-02-16,Naini Tal,0
2023-02-17,Naini Tal,0
2023-02-18,Naini Tal,0
2023-02-19,Naini Tal,0
2023-02-20,Naini Tal,0
2023-02-21,Naini Tal,0
2023-02-22,Naini Tal,0
2023-02-23,Naini Tal,0
2023-02-24,Naini Tal,0
2023-02-25,Naini Tal,0
2023-02-26,Naini Tal,0
2023-02-27,Naini Tal,0
2023-02-28,Naini Tal,0
2023-03-01,Naini Tal,0
2023-03-02,Naini Tal,0
2023-03-03,Naini Tal,0
2023-03-04,Naini Tal,0
2023-03-05,Naini Tal,0
2023-03-06,Naini Tal,0
2023-03-07,Naini Tal,0
2023-03-08,Naini Tal,0
2023-03-09,Naini Tal,0
2023-03-10,Naini Tal,0
2023-03-11,Naini Tal,0
2023-03-12,Naini Tal,0
2023-03-13,Naini Tal,0
2023-03-14,Naini Tal,0
2023-03-15,Naini Tal,0
2023-03-16,Naini Tal,0
2023-03-17,Naini Tal,0
2023-03-18,Naini Tal,0
2023-03-19,Naini Tal,0
2023-03-20,Naini Tal,0
2023-03-21,Naini Tal,0
2023-03-22,Naini Tal,0
2023-03-23,Naini Tal,0
2023-03-24,Naini Tal,0
2023-03-25,Naini Tal,0
2023-03-26,Naini Tal,0
2023-03-27,Naini Tal,0
2023-03-28,Naini Tal,0
2023-03-29,Naini Tal,0
2023-03-30,Naini Tal,0
2023-03-31,Naini Tal,0
2023-04-01,Naini Tal,0
2023-04-02,Naini Tal,0
2023-04-03,Naini Tal,0
2023-04-04,Naini Tal,0
2023-04-05,Naini Tal,0
2023-04-06,Naini Tal,0
2023-04-07,Naini Tal,0
2023-04-08,Naini Tal,0
2023-04-09,Naini Tal,0
2023-04-10,Naini Tal,0
2023-04-11,Naini Tal,0
2023-04-12,Naini Tal,0
2023-04-13,Naini Tal,0
2023-04-14,Naini Tal,0
2023-04-15,Naini Tal,0
2023-04-16,Naini Tal,0
2023-04-17,Naini Tal,0
2023-04-18,Naini Tal,0
2023-04-19,Naini Tal,0
2023-04-20,Naini Tal,0
2023-04-21,Naini Tal,0
2023-04-22,Naini Tal,0
2023-04-23,Naini Tal,0
2023-04-24,Naini Tal,0
2023-04-25,Naini Tal,0
2023-04-26,Naini Tal,0
2023-04-27,Naini Tal,0
2023-04-28,Naini Tal,0
2023-04-29,Naini Tal,0
2023-04-30,Naini Tal,0
2023-05-01,Naini Tal,0
2023-05-02,Naini Tal,0
2023-05-03,Naini Tal,0
2023-05-04,Naini Tal,0
2023-05-05,Naini Tal,0
2023-05-06,Naini Tal,0
2023-05-07,Naini Tal,0
2023-05-08,Naini Tal,0
2023-05-09,Naini Tal,0
2023-05-10,Naini Tal,0
2023-05-11,Naini Tal,0
2023-05-12,Naini Tal,0
2023-05-13,Naini Tal,0
2023-05-14,Naini Tal,0
2023-05-15,Naini Tal,0
2023-05-16,Naini Tal,0
2023-05-17,Naini Tal,0
2023-05-18,Naini Tal,0
2023-05-19,Naini Tal,0
2023-05-20,Naini Tal,0
2023-05-21,Naini Tal,0
2023-05-22,Naini Tal,0
2023-05-23,Naini Tal,0
2023-05-24,Naini Tal,0
2023-05-25,Naini Tal,0
2023-05-26,Naini Tal,0
2023-05-27,Naini Tal,0
2023-05-28,Naini Tal,0
2023-05-29,Naini Tal,0
2023-05-30,Naini Tal,0
2023-05-31,Naini Tal,0
2023-06-01,Naini Tal,0
2023-06-02,Naini Tal,0
2023-06-03,Naini Tal,0
2023-06-04,Naini Tal,0
2023-06-05,Naini Tal,0
2023-06-06,Naini Tal,0
2023-06-07,Naini Tal,0
2023-06-08,Naini Tal,0
2023-06-09,Naini Tal,0
2023-06-10,Naini Tal,0
2023-06-11,Naini Tal,0
2023-06-12,Naini Tal,0
2023-06-13,Naini Tal,0
2023-06-14,Naini Tal,0
2023-06-15,Naini Tal,0
2023-06-16,Naini Tal,0
2023-06-17,Naini Tal,0
2023-06-18,Naini Tal,0
2023-06-19,Naini Tal,0
2023-06-20,Naini Tal,0
2023-06-21,Naini Tal,0
2023-06-22,Naini Tal,0
2023-06-23,Naini Tal,0
2023-06-24,Naini Tal,0
2023-06-25,Naini Tal,0
2023-06-26,Naini Tal,0
2023-06-27,Naini Tal,0
2023-06-28,Naini Tal,0
2023-06-29,Naini Tal,0
2023-06-30,Naini Tal,0
2023-07-01,Naini Tal,0
2023-07-02,Naini Tal,0
2023-07-03,Naini Tal,0
2023-07-04,Naini Tal,0
2023-07-05,Naini Tal,0
2023-07-06,Naini Tal,0
2023-07-07,Naini Tal,0
2023-07-08,Naini Tal,0
2023-07-09,Naini Tal,0
2023-07-10,Naini Tal,0
2023-07-11,Naini Tal,0
2023-07-12,Naini Tal,0
2023-07-13,Naini Tal,0
2023-07-14,Naini Tal,0
2023-07-15,Naini Tal,0
2023-07-16,Naini Tal,0
2023-07-17,Naini Tal,0
2023-07-18,Naini Tal,0
2023-07-19,Naini Tal,0
2023-07-20,Naini Tal,0
2023-07-21,Naini Tal,0
2023-07-22,Naini Tal,0
2023-07-23,Naini Tal,0
2023-07-24,Naini Tal,0
2023-07-25,Naini Tal,0
2023-07-26,Naini Tal,0
2023-07-27,Naini Tal,0
2023-07-28,Naini Tal,0
2023-07-29,Naini Tal,0
2023-07-30,Naini Tal,0
2023-07-31,Naini Tal,0
2023-08-01,Naini Tal,0
2023-08-02,Naini Tal,0
2023-08-03,Naini Tal,0
2023-08-04,Naini Tal,0
2023-08-05,Naini Tal,0
2023-08-06,Naini Tal,0
2023-08-07,Naini Tal,0
2023-08-08,Naini Tal,0
2023-08-09,Naini Tal,0
2023-08-10,Naini Tal,0
2023-08-11,Naini Tal,0
2023-08-12,Naini Tal,0
2023-08-13,Naini Tal,0
2023-08-14,Naini Tal,0
2023-08-15,Naini Tal,0
2023-08-16,Naini Tal,0
2023-08-17,Naini Tal,0
2023-08-18,Naini Tal,0
2023-08-19,Naini Tal,0
2023-08-20,Naini Tal,0
2023-08-21,Naini Tal,0
2023-08-22,Naini Tal,0
2023-08-23,Naini Tal,0
2023-08-24,Naini Tal,0
2023-08-25,Naini Tal,0
2023-08-26,Naini Tal,0
2023-08-27,Naini Tal,0
2023-08-28,Naini Tal,0
2023-08-29,Naini Tal,0
2023-08-30,Naini Tal,0
2023-08-31,Naini Tal,0
2023-09-01,Naini Tal,0
2023-09-02,Naini Tal,0
2023-09-03,Naini Tal,0
2023-09-04,Naini Tal,0
2023-09-05,Naini Tal,0
2023-09-06,Naini Tal,0
2023-09-07,Naini Tal,0
2023-09-08,Naini Tal,0
